customer_id,customer_name,email,phone,registration_date,total_orders,total_spent,preferred_category,loyalty_tier,marketing_consent,street,city,state,zip_code,country
a368c88b-6749-4e68-b5d9-81f612e6f372,Robert Beck,kjohnson@example.com,(415)514-3517,2024-04-03T16:46:43.331068,82,2940.32,Clothing,Gold,False,76344 Jared Springs Suite 026,"East Jenny,",MO,36903,USA
b96a23b1-ed77-4bbb-91ce-7807e43ebb94,Rebekah Mosley,gallagherpatricia@example.org,990.704.5892,2024-12-08T16:46:43.332068,73,1870.56,Clothing,Silver,False,44852 Williams Terrace Apt. 354,"Hernandezburgh,",KS,05158,USA
970e930c-5ee1-49b0-8255-9d873d678d21,Kelly Moore,nicole99@example.com,286-998-0055x7338,2025-01-02T16:46:43.333068,40,3831.32,Books,Silver,False,40870 Barnes Underpass,"East Matthew,",MI,53171,USA
adeda96e-6991-4cb1-9549-267603f91372,Hannah Morris,brewermarcus@example.com,001-672-523-2420,2024-03-20T16:46:43.334068,36,1718.86,Books,Silver,False,6094 Kevin Motorway,"Anthonymouth,",AS,41740,USA
d55705a2-25a0-4dba-b7ff-60cafb67485b,Russell Kelley,andersondrew@example.org,+1-461-440-2454,2023-10-12T16:46:43.336069,48,9096.19,Clothing,Bronze,True,19106 Massey Courts Apt. 635,"Port Emilyland,",PR,39982,USA
8b692631-2bda-49c1-9a85-bafbf030d6d3,Candace Bates,bryan97@example.net,935-832-9561,2023-08-16T16:46:43.337068,71,9439.47,Clothing,Bronze,False,43023 Kim Centers,"North Colinberg,",NV,69500,USA
00e3cf8e-466b-4e07-a7b4-f6fe11b1817e,April Marshall,myerspaula@example.org,(502)873-1567x2617,2024-11-27T16:46:43.337068,25,1493.47,Electronics,Platinum,False,846 Marsh Heights Apt. 897,"Carpenterstad,",IL,49779,USA
27fcb51d-80a0-44f3-b243-a27531ba094b,Jeffrey Wheeler,jacobmartin@example.net,538.713.8522,2025-02-16T16:46:43.338088,76,4516.68,Books,Silver,True,5989 Zimmerman Way,"Gonzalezburgh,",UT,39917,USA
eca83ba9-56a0-4aa5-8fbe-6dca2bf91ec2,Kevin Moore,paul08@example.net,+1-993-693-5046x2933,2024-02-28T16:46:43.339097,1,146.53,Home & Kitchen,Platinum,True,2709 Calhoun Viaduct,"Lake Graceview,",ME,10254,USA
c32f9085-3e07-4a03-9720-e0e60589a7cd,Mark Adams,wward@example.org,325.872.3230x07086,2024-11-04T16:46:43.340105,28,4076.16,Books,Gold,False,8338 Romero Prairie,"Kristinland,",VA,80377,USA
8e55ef5a-0a95-4e93-9cf1-59c0de938def,Jane Taylor,stephenmcmillan@example.net,7257254110,2024-10-19T16:46:43.340105,48,1667.42,Beauty,Silver,False,467 Owens Roads Suite 291,"Amystad,",SD,50416,USA
43eb3c09-d3d0-40d5-91d1-977cef00137c,Nancy Carroll,timothy33@example.com,824-353-2065x432,2024-03-16T16:46:43.341171,93,12895.92,Clothing,Platinum,True,412 Keller Mission,"Kemphaven,",AK,85352,USA
d7e34b19-ad02-4f6c-95cc-57fe10a11fd3,Kim Santos,harveypatricia@example.com,912.625.2649,2024-08-23T16:46:43.342186,3,195.41,Clothing,Platinum,True,0371 Hernandez Ville,"Jamesville,",AZ,80284,USA
229cec2c-1bf0-4ffa-8962-af1cbbb089e8,Ryan Roberts,watsoncatherine@example.com,(611)687-4900,2023-07-26T16:46:43.344192,47,5675.32,Home & Kitchen,Bronze,True,67644 William Road Apt. 070,"Warrenton,",VA,09569,USA
042aaea2-353f-4f6f-99d7-d29891854a6f,Jennifer Brown,christopher10@example.com,3437105503,2024-06-21T16:46:43.345382,60,2118.54,Sports,Platinum,True,072 Gwendolyn Street,"Samanthaburgh,",AK,37624,USA
59e6f700-911a-4f39-8561-89d86734086c,Nathan Velazquez,jwilliams@example.org,638-561-1511x16271,2024-03-11T16:46:43.346385,91,7540.64,Sports,Gold,True,506 Smith Meadows Suite 514,"West Alexandrastad,",CA,44034,USA
d96f8d49-1f19-4a4f-b727-cae25906feb4,Kathleen Porter,lopezadam@example.org,408-745-2408x86096,2025-03-26T16:46:43.347383,12,1389.96,Books,Silver,False,1061 Richmond Branch,"Stephaniefort,",HI,42129,USA
9c74c944-9857-448c-8fb3-cf0f0696ea5d,Ashley Davenport,hdavid@example.net,(628)487-4159,2023-07-02T16:46:43.348382,45,8972.12,Beauty,Bronze,True,60109 Kimberly Village,"Port Janetview,",WI,08223,USA
1003667c-8c77-4a46-8749-3806e4ec9cee,Amanda Jones,arianablair@example.net,824.930.6777x983,2024-04-23T16:46:43.349380,32,3387.62,Books,Platinum,False,345 Edgar Meadow Suite 273,"Garrettfurt,",MP,57824,USA
30e512d7-380f-4257-a2eb-c6cadc7a1771,Anne Kelly,brianwhite@example.org,(861)262-0172x95126,2023-10-24T16:46:43.350384,16,3102.9,Electronics,Silver,False,70824 Wesley Turnpike,"Lake Michael,",VT,91545,USA
c1e59c43-3762-4fbd-bbc0-92dee5ef7d1c,Raymond Butler,jefferyaguilar@example.net,(206)266-7605x508,2024-06-05T16:46:43.351382,21,2219.95,Home & Kitchen,Silver,True,611 Angela Alley Apt. 909,"Lake Diana,",NJ,51760,USA
09207e96-d456-4ba6-8148-1abfc2fa642a,William Wood,treilly@example.org,001-894-212-4361,2024-03-01T16:46:43.352381,40,5797.94,Clothing,Gold,True,908 Bradley Road,"West Brandon,",VT,77904,USA
35e2f593-895e-4fba-a09b-13539c7e1575,Joseph Bishop,dennisdougherty@example.com,649.511.7675x500,2025-01-08T16:46:43.353383,40,735.63,Home & Kitchen,Gold,False,990 Ross Prairie,"Port Crystalville,",WA,41198,USA
954f03c7-f263-436c-b2a5-0abae83dc3c8,Jeff Carter,xramos@example.com,953.251.5347x4392,2024-08-22T16:46:43.353383,55,3506.57,Beauty,Gold,False,315 Gomez Shores Apt. 295,"Lake Amandaside,",MO,05190,USA
3d44f271-d8d9-4214-a6f8-454d80b60ff3,Brent Mack,harperchristina@example.net,957.888.5166x190,2024-06-29T16:46:43.354383,55,9878.42,Sports,Platinum,True,78003 Fernandez Walks,"North Aaronberg,",AS,01224,USA
21da109b-71a4-4e7c-a1ac-fdb3d70e773a,Albert Adams,jacksonpatrick@example.net,(784)865-5921,2023-07-15T16:46:43.355382,71,12217.42,Sports,Platinum,True,043 Garner Squares Suite 162,"Lake Gary,",NH,90916,USA
a39572b8-c8ee-481b-9591-f84f691e5cd2,David Dennis,elizabethtate@example.org,(809)508-5753x7947,2024-09-25T16:46:43.356381,24,917.71,Clothing,Bronze,False,9933 Krause Knoll Apt. 918,"East Jesusport,",OH,58289,USA
4b9f84d9-33e1-4105-98d1-a80d2835ba6d,Trevor Miller,clarkepriscilla@example.org,367-260-8960,2024-01-26T16:46:43.357382,33,1355.49,Home & Kitchen,Bronze,False,429 Alexander Heights,"Lake Tony,",WY,45313,USA
eaa31841-a37c-45b6-b3d3-842b402395b4,Matthew Bowen,andrew39@example.net,(838)234-6690x8144,2023-10-22T16:46:43.358380,5,469.44,Home & Kitchen,Platinum,False,8978 Janice Curve Suite 658,"Port Barbara,",OH,43708,USA
6cc1afc2-8431-4c99-bf06-5380b22e93bb,Angela Brown,rhondaallen@example.com,912-398-2945x41833,2024-12-18T16:46:43.359890,14,2389.93,Electronics,Gold,True,3283 Melvin Flats Apt. 707,"New Bradport,",VT,69557,USA
0e3568a2-cd72-49f5-b603-5714a67e52f0,Jeffrey Griffin,matthew05@example.org,001-457-660-3673x3614,2024-11-15T16:46:43.359890,26,4548.78,Clothing,Gold,True,425 Stephen Inlet Apt. 820,"New Michael,",TX,08308,USA
4d3e6f13-6aa4-40c9-bdf8-c314a70fabc9,Angela Rose,vmaldonado@example.com,830.661.4601x7419,2025-05-14T16:46:43.361166,74,14771.94,Beauty,Silver,False,1632 Kim Station,"Lake Joshuaburgh,",UT,35159,USA
a0391831-3fd9-45e3-8531-782472343512,Kristin Woods,amurphy@example.org,647.214.5137,2023-12-25T16:46:43.362290,9,510.93,Sports,Bronze,False,92568 Rebecca Springs,"Sarachester,",MP,17069,USA
ac99004a-574f-454c-8077-7622c2fb0090,Alexis Maxwell,cassidyward@example.com,936-842-2094x70544,2023-06-22T16:46:43.365372,3,192.04,Electronics,Platinum,False,5652 Robin Lane,"Coxburgh,",NH,48975,USA
e79a71c2-54c6-4e1c-8a48-d37682ede591,Sharon Stone,yorkmichael@example.net,634.443.0299x73854,2025-01-30T16:46:43.366505,75,13990.37,Books,Silver,True,018 Cruz Spurs,"Port Sean,",KY,31957,USA
7cd5f6c1-2c91-4f45-a83c-4984f0270274,Jeffrey Marshall,bellandrea@example.org,381.556.1621x7367,2023-07-13T16:46:43.367576,10,974.44,Home & Kitchen,Platinum,False,94804 Robertson Lights,"New Jenniferfurt,",ID,33916,USA
6e7c12c8-bb77-4969-a49e-df2893c23a7c,Thomas Jackson,shawhenry@example.com,001-222-947-6867,2024-06-15T16:46:43.368595,76,10261.61,Electronics,Platinum,False,14031 Raymond Mall Apt. 624,"Williamsonside,",NC,95263,USA
11f7714f-c22a-46cb-8ad5-1982306961b5,Jeremy King,david47@example.org,755-382-2181,2023-10-14T16:46:43.369635,93,18596.84,Clothing,Silver,True,48957 Matthew Plain Suite 235,"New Wesley,",AK,81795,USA
e6d8a8a9-6425-4024-9908-f6fdcb190bd7,Emily Spencer,ricardophillips@example.com,903-753-3210x12546,2025-03-23T16:46:43.370663,82,5228.42,Sports,Bronze,False,0677 Hester Rest,"Port Monica,",IL,13240,USA
203e0668-b9bd-494a-a86f-363888697337,Craig Williams,laurie35@example.com,(563)867-9883x686,2024-11-17T16:46:43.371697,11,943.61,Clothing,Platinum,True,9995 Ruiz Fort,"Lake Lindatown,",MN,56677,USA
05e48d3e-c8c8-425c-b5ae-eb5bd2187a4f,Sean Carpenter,christinashields@example.org,892-947-4350,2024-12-03T16:46:43.371697,2,343.89,Home & Kitchen,Platinum,False,449 Anthony Lodge Apt. 267,"New Donald,",AK,49916,USA
3124ec48-815a-41b9-9d7d-0283979049f3,Samantha Larson,garciapamela@example.net,001-559-254-7616x80680,2023-07-19T16:46:43.372709,82,12544.86,Clothing,Bronze,False,99387 Nancy Court,"North Jason,",FL,95304,USA
6a91cc2f-3d80-476c-aaeb-5b203612bea1,Hunter Green,curtiskhan@example.org,(849)259-9291x791,2024-07-05T16:46:43.374777,62,10056.96,Sports,Silver,False,54680 Linda Trafficway,"North Lori,",MH,36441,USA
8ac2b0e9-4d79-489d-92ee-1450fa6fea4c,Rachel Johnson,wuvalerie@example.com,701.515.3609x64394,2024-05-07T16:46:43.375777,85,2402.2,Beauty,Silver,False,64176 Best Port,"North Regina,",GU,48816,USA
ad5a4a37-4eea-496c-ad54-3aa02c3be788,Kristina Harmon DDS,linkevin@example.net,404.664.8555x1693,2024-01-17T16:46:43.377779,57,10159.02,Books,Platinum,True,20096 Sonya Landing Apt. 530,"Jeffreystad,",NE,98152,USA
d0777d4f-657d-4c3d-b190-8f1012d707d9,Kathleen Mcdaniel,eric85@example.net,468.704.3942x90088,2024-05-06T16:46:43.377779,96,8667.06,Beauty,Silver,False,741 Rhonda Port Apt. 539,"Lake Aaronhaven,",SD,76412,USA
b0122d2b-a478-4efb-911e-7d6868d5e91c,Henry Holt,dking@example.net,734-209-5140,2025-04-07T16:46:43.379777,80,7275.46,Beauty,Gold,False,8398 James Burg Apt. 773,"East Brettside,",WY,73241,USA
aa5a5cfc-313a-4e7e-ae98-c55f229a1ece,Timothy Smith,erika25@example.com,696.325.5614,2024-12-11T16:46:43.380777,86,4523.92,Home & Kitchen,Bronze,False,61700 Tanya Passage,"Kevinville,",VA,97628,USA
1f042c14-2113-4c3c-a94d-8fdb30d563a3,Kevin Rodriguez,grodriguez@example.com,832.640.9652x61216,2024-01-15T16:46:43.380777,59,5492.76,Books,Silver,True,USCGC Brown,FPO,AE,80737,USA
3ee8a34d-e7da-43c1-b6f6-a4a3a689b0c4,Joshua Holland,paulparker@example.com,644.262.2807,2024-09-06T16:46:43.381777,87,15795.0,Beauty,Platinum,False,11233 David Motorway,"Rogersstad,",SC,51644,USA
54d3edb4-2703-4b66-a5b2-5d353b3f3679,Katherine Miller,slopez@example.org,7597157981,2025-03-01T16:46:43.381777,72,1372.92,Electronics,Bronze,False,905 Smith Track,"Evanland,",NE,71725,USA
7ac37ca3-8645-4f11-86e1-ece943b58ade,Meagan Knight,alvaradoandrew@example.org,+1-717-926-5134x204,2023-07-12T16:46:43.382777,52,1453.51,Sports,Gold,False,552 Scott Road Suite 221,"Gonzalezside,",ME,19054,USA
35ffc218-1cf5-4421-9d95-dbe303e4ac62,Jeff Wall,christopherwright@example.net,280.655.9227x7026,2023-12-20T16:46:43.384191,32,3880.25,Electronics,Bronze,False,14562 Perez Forge,"East Juanland,",IN,02553,USA
4a3a9e15-c948-4893-af38-e5eab0e4fe98,Jamie Jackson,mmann@example.org,001-668-900-7119,2024-04-11T16:46:43.386191,22,3506.22,Electronics,Bronze,False,799 Dominguez Keys Suite 964,"North Jasontown,",PR,59199,USA
b7bd8623-a621-47ac-bc47-bcc53930b9c4,Christine Arnold,jesse16@example.org,(769)374-4697x07119,2023-09-25T16:46:43.387500,90,5989.77,Sports,Platinum,False,220 Carl Ville Suite 042,"Lake Mike,",OK,95525,USA
4d2a2ac5-66ff-4bf4-ae88-574c02adb4bc,Jamie Thompson,matthew88@example.net,269-737-1478x7508,2024-06-03T16:46:43.388506,79,12915.59,Clothing,Silver,True,7872 Brandi Flat,"Wilsonstad,",NC,53015,USA
710a17e5-3b26-4e53-afeb-89764e8d0d4b,Christine Price,mitchellamber@example.com,001-571-618-8161x8277,2023-09-08T16:46:43.390634,10,1519.36,Books,Bronze,False,117 Chen Harbors Apt. 027,"Kimview,",GA,36700,USA
ca882764-36af-4c77-91c8-a66c1ef3d3ed,Mark Baxter,matthew79@example.com,+1-207-390-7704x5530,2024-04-09T16:46:43.392634,68,911.46,Electronics,Bronze,True,9678 Brooks Crossroad Suite 331,"West Robertmouth,",PR,37843,USA
42221944-208e-4e6a-b0ce-98b972a2e04a,Jacob French,markmassey@example.com,648.456.5264x2437,2024-03-30T16:46:43.393633,83,8354.18,Sports,Platinum,False,1272 Matthews Coves,"New Connie,",MI,50557,USA
f43708e5-0fcb-4298-b6cd-552f2808d39c,Melissa Ramsey,nbarnes@example.com,737.825.0093x219,2023-08-26T16:46:43.394634,79,12995.12,Books,Platinum,False,02204 Adam Highway,"Williamsburgh,",MS,45125,USA
ea4f5853-55f7-4709-bb1e-8701c49f3610,Dawn Caldwell,jeffwright@example.com,910-802-0896,2025-05-04T16:46:43.395634,11,371.44,Clothing,Bronze,True,05065 Randy Port,"Lozanoville,",TX,94979,USA
85e40918-565a-46d7-8707-caf06861ef2d,David Avery,josephthompson@example.org,604.731.0772x2287,2025-04-21T16:46:43.396635,89,17301.5,Clothing,Platinum,True,62321 Wilson Village Suite 519,"Kennedyburgh,",FM,76074,USA
fc06cebd-6452-495c-8614-abc97c740dc1,Margaret Contreras,gmoses@example.net,4115130529,2023-08-16T16:46:43.396635,83,4642.87,Beauty,Silver,True,"PSC 9367, Box 4286",APO,AE,11254,USA
d81ffc66-475b-4025-88de-63c068e625c5,Timothy Jackson,fosterjulia@example.com,+1-642-879-3399x7021,2024-12-18T16:46:43.398634,38,5937.39,Home & Kitchen,Platinum,True,23775 Joseph Underpass Apt. 632,"Joshuafurt,",OH,33314,USA
2abdb1ef-087a-4725-9deb-5f4d7704e6f8,Jennifer Middleton,riverajamie@example.com,001-323-372-4645x60485,2024-12-13T16:46:43.399633,14,581.84,Sports,Platinum,False,047 Jones Drive Suite 544,"New Kaitlinview,",ID,64632,USA
9a4fdddc-58fe-4b04-ae01-30f31d329e92,Melanie White,sullivankelly@example.org,001-822-392-5384x18757,2024-02-13T16:46:43.400634,60,823.76,Beauty,Silver,True,5632 Emily Oval,"Port Darrellfort,",NY,44644,USA
337636ff-8386-4737-8c32-dc94485ab508,Rebekah Kennedy,philipreid@example.com,+1-792-866-8668x0807,2024-04-12T16:46:43.401634,37,4373.1,Electronics,Gold,True,722 Roy Lakes Apt. 660,"Richardsborough,",IA,87387,USA
27c78900-9e69-44de-8177-5527dfac679b,Cynthia Walker,bakerevelyn@example.org,647.727.9392x2689,2024-03-02T16:46:43.402634,13,1687.11,Home & Kitchen,Platinum,False,02275 Christina Square,"Hopkinstown,",KY,62149,USA
80997a23-9c99-4061-987a-d8e9d43a0225,Thomas Butler,ortegaanthony@example.net,001-409-688-0409x33627,2024-01-07T16:46:43.403652,4,410.5,Beauty,Platinum,True,2933 Simon Well Apt. 240,"Thompsonhaven,",CO,81380,USA
c6f2e52c-0cd8-45f9-91f1-27752560a5c5,Luke Lane,ashleyvelez@example.com,(711)365-1608x624,2025-04-29T16:46:43.404658,91,1959.58,Home & Kitchen,Gold,True,27594 Peter Fort Apt. 722,"North Lauren,",MI,31710,USA
bca020eb-317c-4ae5-a7b0-ecfb7416e778,Lauren Miller,teresa55@example.org,001-363-869-8516x76559,2024-03-17T16:46:43.406695,34,6107.99,Home & Kitchen,Bronze,False,0575 Darlene Lodge Suite 471,"New Christopherberg,",TN,01001,USA
b590ceea-9275-428c-8e6c-cf9afbc2d1ba,Rebecca Parks,jimmy04@example.org,+1-642-649-1626x31777,2024-05-28T16:46:43.407693,79,14883.86,Home & Kitchen,Platinum,True,Unit 6976 Box 0223,DPO,AA,36511,USA
1a9cecfd-3439-41ba-b19a-0d2a41e33d02,Brian Stanley,amber85@example.org,833.527.1045x35135,2024-11-03T16:46:43.409853,20,1294.44,Home & Kitchen,Gold,False,24219 Lee Passage,"Lake Jessicashire,",AK,30985,USA
723cc0d5-42dd-4930-9926-0b57c27bb79b,Meredith Savage,johnfowler@example.net,(454)217-6892,2023-09-25T16:46:43.409853,29,3087.07,Sports,Gold,False,Unit 4317 Box 1916,DPO,AE,26138,USA
afcaff9c-f443-4eb6-92a9-d0c76ae91bd9,Nicole Beck,simmonsgregory@example.com,+1-893-314-5365x133,2024-04-14T16:46:43.410861,16,2844.85,Home & Kitchen,Gold,False,945 Glenn Passage,"Michaelville,",TX,73463,USA
3ca72cb2-d4cb-4420-b1bf-e0c4cb14b5e2,Blake Jimenez,timothy69@example.com,812.917.8940,2024-08-02T16:46:43.412149,20,2563.0,Sports,Bronze,False,4616 Ruben Branch Suite 433,"Flemingfort,",WV,88082,USA
6297aa1c-8ee6-4d71-af9e-096cb084663c,Katherine Green,lawsondouglas@example.com,(631)575-5046x161,2024-12-09T16:46:43.413157,16,686.8,Beauty,Platinum,True,2041 Jackson Flat Apt. 916,"Arnoldmouth,",MD,97938,USA
5a463aa8-9dd3-40d3-8fd2-b477c09de425,Jason Simon,williamlucas@example.org,582.731.3299x67834,2023-12-30T16:46:43.414167,53,10026.56,Books,Silver,True,39726 Rogers Key Suite 690,"Christopherberg,",MI,87018,USA
b298ea0a-a5ab-4a7b-b66e-a1ad5587df32,Cristina Schwartz MD,fthompson@example.org,771-565-3595,2025-04-30T16:46:43.415176,71,1344.7,Books,Gold,False,919 Macias Mountain Suite 385,"Padillashire,",FL,19081,USA
1f14213c-46d6-431b-a0bc-3c69b1c97a74,Dan Wall,rita14@example.net,001-814-421-5440x967,2023-12-20T16:46:43.415176,86,3451.61,Electronics,Bronze,False,69895 Catherine Plain Suite 309,"Padillahaven,",MA,43134,USA
ca4f3b37-edb4-4129-bde7-9f7c771a1c07,Jacob Mccall,zjames@example.org,2778997510,2024-09-28T16:46:43.416185,55,1740.98,Electronics,Silver,False,574 Kyle Tunnel,"Erikfort,",SC,91036,USA
26cbab65-9047-4877-a727-1498836c7a41,Kevin Morrow,shermanjason@example.org,6299501147,2024-05-20T16:46:43.417202,33,6560.27,Electronics,Gold,True,94072 Juan Valley Suite 150,"Davidland,",NM,07037,USA
584d7735-7e99-41e7-aa4e-48baf5cdeb84,Randy Edwards,justin63@example.org,238.584.6519,2023-09-08T16:46:43.417202,88,15488.19,Sports,Bronze,True,555 John Parkways,"Lake Christine,",KS,80873,USA
0a804e58-94e7-4d36-8df6-91f743506e9f,Mark Knight,sara17@example.net,333.843.0718x2182,2025-01-25T16:46:43.418211,56,9061.22,Electronics,Bronze,True,82413 David Underpass,"South Dorothyview,",TN,97406,USA
3db1e702-8e9e-4173-8aaa-b1d0eb1c91b6,Yolanda Frazier,townsenddonald@example.net,(579)753-5644x119,2023-08-12T16:46:43.419220,64,1921.8,Electronics,Silver,False,392 Carl Lane Suite 811,"New Leahton,",FL,31373,USA
1200630a-39b8-4052-8ebd-989b24d60a2d,Gregory Jones,alejandro09@example.net,5397572869,2024-02-21T16:46:43.419220,20,2967.73,Beauty,Platinum,True,286 Brittany Port Suite 240,"East Wayne,",KS,82159,USA
4cc96644-b137-40e2-ad91-bd7cdbee1e63,Jeanne Gilbert,joegrant@example.net,(652)901-0154x448,2024-06-10T16:46:43.420226,19,2526.01,Clothing,Bronze,True,67333 Sean Island,"Port Kenneth,",TN,07377,USA
9cbf677c-9d87-4f74-9405-41d074cdae7e,Gregory King,audreyjohnson@example.org,(304)210-3728,2025-05-12T16:46:43.421268,56,10876.93,Clothing,Platinum,False,4051 Smith Field,"East Curtis,",SD,59753,USA
0e4b738e-769b-4877-b6f0-5fe76e6ae1a6,Katherine Lawson,jaredjohnson@example.org,(451)376-6689,2025-02-20T16:46:43.421268,36,3814.36,Books,Gold,False,Unit 9729 Box 5755,DPO,AE,20916,USA
8fccb3e5-58fd-41eb-b78f-9a41e3fb72a4,Marcus Richardson,zzuniga@example.org,692-695-9099,2024-09-09T16:46:43.422559,46,5961.31,Clothing,Platinum,True,"PSC 7462, Box 1334",APO,AA,76143,USA
e60e26a9-5bac-428a-9563-fdbf6aedf1cc,Megan Tucker,morrisann@example.com,3677996451,2024-03-21T16:46:43.422559,17,2759.71,Home & Kitchen,Platinum,False,5376 Karina Trace Apt. 564,"Amyport,",NM,57775,USA
d91ba1aa-0bdf-4995-9b6b-8f809e095321,Amber Frank,arussell@example.net,+1-763-282-8504x1627,2025-05-08T16:46:43.423568,3,282.27,Sports,Bronze,True,9256 Smith Well,"South Jose,",RI,65973,USA
b32f3ca5-43f4-42d0-881d-f9d6b8acb24e,Veronica Koch,rachaelgray@example.com,001-714-687-4971x5129,2024-12-01T16:46:43.424576,43,3001.95,Home & Kitchen,Bronze,False,92252 Jack Trail,"New Alexander,",OR,88579,USA
59222a96-f1a9-4347-b90c-178458f25b67,Maria Greene,douglas87@example.net,+1-551-320-9018x17497,2023-08-01T16:46:43.424576,97,1653.64,Clothing,Bronze,False,853 Martin Way,"Ashleyland,",NE,77884,USA
1a1c11eb-d97f-46ab-a296-a47963b6d3f3,Jodi Banks,bryan59@example.com,(483)244-5942x104,2023-06-21T16:46:43.425584,53,4578.17,Sports,Gold,False,633 Jefferson Port Apt. 050,"Emilymouth,",PA,99056,USA
1eec917d-e30a-4de8-be1d-d7a755a7fce8,Laura Ellis,amalone@example.com,001-560-761-6941,2024-08-05T16:46:43.425584,44,506.06,Beauty,Silver,False,82865 Hudson Village Suite 872,"Markstad,",ME,16155,USA
0fc44567-bcb0-4d33-b688-9e3b7c003344,Lauren Bradford,robertroberson@example.org,(369)249-0608x276,2023-11-08T16:46:43.426593,57,7543.21,Beauty,Platinum,False,483 Abbott Island,"Briannastad,",ND,21488,USA
99d4a4d4-42cb-4969-b432-d6f8349b4f43,Cory Reed,egonzalez@example.com,001-984-291-3878,2024-10-28T16:46:43.427607,100,13326.38,Books,Bronze,True,1209 Diaz Radial,"Silvamouth,",WI,62017,USA
2a9acf17-3c31-4398-8415-428a1800cb2a,Mark Ramos,wjohns@example.org,(978)279-6338,2025-01-09T16:46:43.427607,68,5001.65,Beauty,Gold,True,113 Laura Ridge,"Natalieburgh,",IL,26982,USA
83d0f5bd-7da5-4008-9a8d-ad361cba268e,Paula Garcia,brenda71@example.org,325-999-0028x4224,2024-07-03T16:46:43.428615,11,1179.39,Beauty,Gold,True,22082 Natasha Inlet,"Aprilbury,",VI,42189,USA
aae5d356-bd25-4429-9765-8e13d6f1d320,Christopher Mann,jimenezjeffrey@example.com,813.768.2201x52979,2023-11-13T16:46:43.429631,2,30.6,Beauty,Gold,True,313 Vasquez Harbor,"West Austin,",FM,08270,USA
f1ec2acf-230c-4da7-839f-c54a0b268728,Casey Smith,ureynolds@example.net,+1-553-662-9213x5011,2024-03-12T16:46:43.429631,99,6707.15,Beauty,Bronze,True,Unit 6211 Box 6700,DPO,AA,22013,USA
5a0f9dc0-240b-454e-b06d-f64498033771,Ryan Hopkins,robertsjohn@example.com,(217)656-3949,2023-12-16T16:46:43.430638,47,2789.63,Books,Bronze,True,950 Lori Corner Suite 899,"Michaelshire,",KY,96876,USA
64d6df9e-cc16-4118-aa95-59cf88bd7fb0,Evan Smith,pattywright@example.org,784.621.3913x6997,2025-01-11T16:46:43.431647,96,12833.55,Home & Kitchen,Gold,True,44446 Washington Path Apt. 452,"Dennishaven,",WV,67453,USA
cbb7882c-fd03-47a0-8336-b2a4f87f1f37,Dalton Rose,joshuagarcia@example.com,522.937.2074x1975,2024-09-19T16:46:43.431647,58,4315.56,Sports,Silver,False,7727 Yolanda Glen,"East Jonathan,",GA,42095,USA
306ebc01-8789-4a64-aa83-5cd5576aa70a,Julia Kelly,tararaymond@example.org,789-345-1088,2023-10-10T16:46:43.432656,38,2434.35,Sports,Silver,False,3239 Hurley Fords,"West Erik,",AL,70097,USA
3352475d-3090-4a12-8155-3e7f6967aec0,Leah Rios,matthew43@example.org,697-419-7204x0932,2025-01-31T16:46:43.433662,66,9908.4,Books,Silver,False,942 Tyler Station,"West Dennis,",SD,00772,USA
3a37d645-a5df-4d4a-8b1b-9e7c223f3caf,Jose Hogan,khubbard@example.com,978-839-0712x125,2024-03-09T16:46:43.433662,58,1659.83,Home & Kitchen,Bronze,True,009 Erin Track,"Walkerfurt,",ID,29540,USA
d607bb17-80cc-499e-bd40-466c91a38a10,Cassidy Hubbard,kelly95@example.org,5763991528,2025-01-05T16:46:43.434750,7,635.1,Home & Kitchen,Silver,False,USS Williams,FPO,AA,15113,USA
0f20e0f5-63cd-4e1b-b005-0f93777e45ab,Sean Walker,etaylor@example.com,900-603-6685,2023-11-27T16:46:43.434750,9,721.49,Home & Kitchen,Platinum,False,8951 Sullivan Walk Apt. 180,"West Joshuatown,",WV,19365,USA
13e9e83c-ce10-4ad8-979d-3af72c8da2e6,Cheryl Lee,vstanton@example.org,829-480-3102,2024-03-11T16:46:43.435883,74,7753.51,Home & Kitchen,Platinum,False,384 Mata Viaduct Apt. 845,"Port Paulton,",HI,14546,USA
c16491f0-d11d-40f7-b427-0c94562fc272,Diana Bennett,reynoldschristopher@example.com,(490)636-5354x237,2025-01-08T16:46:43.436931,20,748.52,Home & Kitchen,Platinum,True,0674 Erica Estate,"New Erik,",LA,52053,USA
c1be9c4b-b95c-4497-8b53-aa96248fae82,Andrew Harper,jgreen@example.com,597-680-6437x1960,2023-11-24T16:46:43.438043,90,9675.47,Electronics,Silver,False,2267 Jones Hollow Suite 904,"Wandamouth,",GA,99608,USA
516517e2-ae8d-4791-b2c6-fc30bb25911a,Clifford Smith,andrew43@example.net,790.786.8088x358,2024-12-09T16:46:43.438043,60,971.72,Beauty,Gold,True,11601 James Junctions Apt. 995,"North Cody,",WA,84279,USA
c2df5607-c59e-49fc-90ad-f6b0930fd1fd,Debbie Bailey,sandra90@example.net,001-743-268-2756x84978,2025-01-26T16:46:43.439122,77,13239.41,Electronics,Gold,False,Unit 3645 Box 4875,DPO,AP,59345,USA
1b867285-1bba-4fcd-9f85-9cc742f43cef,Stephanie Leach,lindagutierrez@example.org,+1-499-792-7523x7100,2025-01-18T16:46:43.440222,5,546.64,Books,Gold,False,672 Hall Trace Apt. 580,"Richmondhaven,",TX,78536,USA
